expressionRxns1,expressionRxns2,expressionRxns3
3.54051192719058,3.63958360521446,3.20690749727655
3.54051192719058,3.63958360521446,3.20690749727655
3.54051192719058,3.63958360521446,3.20690749727655
3.54051192719058,3.63958360521446,3.20690749727655
3.18317900328962,3.30318753274949,3.88252739709041
2.69636949220972,5.03533683609316,2.18377778016478
7.52569872516186,9.97727238620332,3.94383926216037
13.8511901205017,9.39326046461207,5.97097849184934
3.50177678508611,4.31778092348904,4.41868555213328
5.81699453339574,5.78803666203632,6.41893709846379
0.387432109070742,0.121282941542823,0.419149836706418
-1,-1,-1
4.25909653780598,6.97000160782924,5.56949519180118
4.29052743164202,4.30464246322485,3.56079052584819
4.23770965772114,4.11148949452531,2.31325987581525
0.617781724754713,6.54317463762757,0.773759384630928
-1,-1,-1
2.53914504648677,4.5586337942686,3.07512853684209
2.53914504648677,4.5586337942686,3.07512853684209
2.53914504648677,4.5586337942686,3.07512853684209
1.73020438694331,1.72489405891114,5.77587607750962
2.38374394156659,1.86204920050499,5.38854946386421
3.52448901705357,3.77921095439507,4.03929975634005
-1,-1,-1
2.7977475865544,3.69940448678501,3.83763110379426
2.7977475865544,3.69940448678501,3.83763110379426
6.33617766172799,5.16097759291104,4.78989342946093
3.78871055128828,19.383500201937,4.33566863557645
3.44869397374146,4.94907891594156,5.79011995614649
7.52569872516186,9.97727238620332,4.25841887655943
7.52569872516186,9.97727238620332,4.25841887655943
13.8511901205017,9.39326046461207,5.97097849184934
13.8511901205017,9.39326046461207,5.97097849184934
4.01967791188483,3.46151796246486,2.84746135377966
1.7138674614858,5.47872738481482,2.34920091844559
2.01711890649429,5.2028501097773,3.40443831500575
4.90221209233363,3.29452711577421,2.63306414096256
5.86532847825206,2.12407164469004,1.07074858235002
13.0318801950366,12.9530609310797,12.0484703568524
13.0318801950366,12.9530609310797,12.0484703568524
3.18317900328962,3.30318753274949,3.88252739709041
2.69636949220972,5.03533683609316,2.18377778016478
1.73020438694331,1.72489405891114,5.77587607750962
2.94499910938373,4.10827547875248,4.87907287620138
3.35170896146412,4.02800885409471,2.95848321974519
4.64844151350434,5.75107875078748,4.28550400827322
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2.94499910938373,4.10827547875248,4.87907287620138
3.35170896146412,4.02800885409471,2.95848321974519
2.94499910938373,4.10827547875248,4.87907287620138
3.35170896146412,4.02800885409471,2.95848321974519
2.94499910938373,4.10827547875248,4.87907287620138
3.35170896146412,4.02800885409471,2.95848321974519
2.94499910938373,4.10827547875248,4.87907287620138
3.35170896146412,4.02800885409471,2.95848321974519
-1,-1,-1
3.67876227852723,4.06177030669367,2.53331159847273
3.18290341299684,4.31720818436404,6.70789396600362
1.42019597927879,2.22347601966556,2.01301301601511
15.1540607603786,2.38686411881605,2.54960120873474
15.1540607603786,2.38686411881605,2.54960120873474
0.993419337650773,0.226615104082767,0.815552589997363
9.15978188134493,1.77644367329632,3.17820265107353
0.993419337650773,0.226615104082767,0.815552589997363
0.0245895133536393,0,0.246193972946183
15.1540607603786,2.38686411881605,6.72136335662647
0.914015878354841,0.436551619209332,1.12934698422752
-1,-1,-1
-1,-1,-1
-1,-1,-1
3.17219185698124,4.34344122936469,2.74134542894316
3.17219185698124,4.34344122936469,2.74134542894316
4.07489116723076,6.20604921333823,6.58393648216031
-1,-1,-1
10.2757921359938,9.48186331584952,5.59247036263716
-1,-1,-1
0.1991869354822,6.69478591764732,0.673945563785362
4.65336428799892,3.83440025366422,4.58780789328913
4.65336428799892,3.83440025366422,4.58780789328913
4.65336428799892,3.83440025366422,4.58780789328913
-1,-1,-1
4.53073394589237,3.97488488691685,3.77264335385733
7.29047971812571,4.89639590384145,6.44242928182578
3.71875480195995,5.77708641904516,5.16379585958697
4.63754501638928,0.984326265895723,4.0640122124032
-1,-1,-1
2.62854255293189,3.36665233134305,4.26693852692997
4.13136299625964,2.43972693936433,3.67683518036726
2.88221138086026,2.85339516191843,2.83556523430029
2.93784595967039,3.58185438059267,3.40150596498173
2.88221138086026,2.85339516191843,2.83556523430029
2.92313562593373,3.74011930296565,3.40150596498173
3.02876670194981,4.35650518639641,2.87561571206401
5.67831690149596,4.90660793816692,4.25841887655943
4.46293174457738,3.46773703952866,4.26960293176706
4.46293174457738,0.951971330982304,4.26960293176706
3.47241490775734,3.46773703952866,3.4570433460298
3.30925541949697,3.36459522463739,3.71366781613133
3.30925541949697,3.36459522463739,3.71366781613133
2.91723130345652,3.6980095247718,4.19889739784198
-1,-1,-1
-1,-1,-1
3.07313983149109,4.28001780987808,2.93141682221871
8.4155606931597,4.90660793816692,1.58564350117775
11.9571805925058,4.36924534206883,6.78968090327747
3.01278604196081,3.85367049566947,1.879587417842
3.57909108567349,4.49611829572548,2.01546375788422
3.57909108567349,4.49611829572548,2.01546375788422
3.57909108567349,4.49611829572548,2.01546375788422
-1,-1,-1
-1,-1,-1
13.0318801950366,12.9530609310797,12.0484703568524
12.6849555975106,2.51670183863938,2.55305517179319
3.29321675757819,4.17862716271391,2.83038598853259
4.25437131120435,3.70651045907691,2.2222763973633
10.2190908244149,10.3562307005352,6.80640012311798
10.2190908244149,10.3562307005352,6.80640012311798
-1,-1,-1
2.48403625243292,3.52447880105791,4.23555755468348
4.06196815598966,4.62673702200435,1.01045909244227
4.15483630660813,4.13837712564905,4.23555755468348
-1,-1,-1
-1,-1,-1
1.24297466976589,0.268778245216806,6.49079912988916
3.59153763194951,2.19496580727091,3.80049714482354
-1,-1,-1
3.55514479950937,5.09398482667395,5.7594014124991
3.43569250461289,3.42726159776218,3.5335538636219
2.77359104552093,4.70008451903223,2.64880148148364
2.95782579615635,3.16549560627647,4.18569061535545
4.13032829089942,2.75971454078401,3.41311596272762
4.13032829089942,2.75971454078401,3.41311596272762
-1,-1,-1
2.66576198965515,5.33960635943802,1.63347301565137
-1,-1,-1
-1,-1,-1
11.9571805925058,4.36924534206883,6.78968090327747
-1,-1,-1
3.19412822591957,2.76861594550095,4.30606020976209
3.99347822396459,4.24317950153632,6.9045791962471
3.19412822591957,2.76861594550095,4.30606020976209
-1,-1,-1
-1,-1,-1
2.82641892904385,4.7313739819425,2.54599417696768
-1,-1,-1
3.19412822591957,2.76861594550095,4.30606020976209
3.19412822591957,2.76861594550095,4.30606020976209
5.12382577453713,2.55673098887591,3.47407981011771
3.19412822591957,2.76861594550095,4.30606020976209
3.99347822396459,4.24317950153632,6.9045791962471
-1,-1,-1
2.82641892904385,4.7313739819425,2.54599417696768
3.67940042949113,3.50486194135215,4.74362209105736
3.13428288042414,4.78352491985726,2.11055308577135
-1,-1,-1
3.82151814357041,3.01040994845877,4.43189715838565
3.611551248414,3.50486194135215,4.05175755409694
3.611551248414,3.50486194135215,4.05175755409694
-1,-1,-1
3.22458876506887,2.81066290618253,4.25024135249668
4.46293174457738,0.951971330982304,4.26960293176706
3.47241490775734,3.46773703952866,3.4570433460298
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
3.24282730704764,3.9730169815113,3.13942119271648
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
3.24282730704764,3.9730169815113,3.13942119271648
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
6.62359464695859,5.12482372249201,4.03712641771041
3.30925541949697,3.36459522463739,3.71366781613133
6.62359464695859,5.12482372249201,4.03712641771041
3.57909108567349,4.49611829572548,2.01546375788422
3.57909108567349,4.49611829572548,2.01546375788422
3.57909108567349,4.49611829572548,2.01546375788422
3.08524119942969,4.45110151184615,2.68505332450007
3.36491371548473,4.33182965320075,2.53912340762884
5.15319017672022,3.27289755780963,1.20614795670091
5.15319017672022,3.27289755780963,1.20614795670091
-1,-1,-1
1.09319611694103,0.0584066353328382,5.45760142576074
2.97686059292408,4.03032268763811,3.33200189615088
5.00247117915165,2.71452716706463,3.60897040237637
3.86434704872131,3.34313431199884,4.76194056928339
5.00247117915165,2.88119187008722,3.87847093683497
3.86434704872131,4.60070912693983,4.76194056928339
3.86434704872131,1.71419363910255,4.76194056928339
5.00247117915165,3.34313431199884,4.76194056928339
-1,-1,-1
3.6355857409355,2.33363873752938,4.24246950144913
-1,-1,-1
7.52569872516186,9.97727238620332,3.94383926216037
13.8511901205017,9.39326046461207,5.97097849184934
5.31043521636309,2.85923188195975,5.12026644129158
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.9226236287518,6.55690712562408,5.82050825492935
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
5.29449681891415,6.3182179183252,5.1454338853959
4.82876845696115,5.40082785688708,5.25501889318782
-1,-1,-1
1.72439759276687,1.69040416012607,5.79371546104685
-1,-1,-1
1.72439759276687,1.69040416012607,5.79371546104685
3.30534110120305,3.57151574461919,4.71697418694555
3.16341343827826,2.36451271050529,4.60679060578101
-1,-1,-1
3.16341343827826,2.36451271050529,4.60679060578101
-1,-1,-1
5.0419860751685,3.82165199354652,6.63929770037412
5.03016672115394,3.0795345841173,5.22756330573417
5.03016672115394,3.0795345841173,5.22756330573417
2.85206993548581,2.8015580556715,4.5408545617789
3.10264818738773,3.0795345841173,4.9118375144035
5.03016672115394,3.0795345841173,5.22756330573417
2.51185200382899,2.5838221922378,4.9118375144035
2.96970277420596,3.2190962446696,4.13216049066617
5.03016672115394,3.0795345841173,5.22756330573417
3.57066049551499,4.34555508691671,4.02812439921562
3.57066049551499,4.34555508691671,4.02812439921562
-1,-1,-1
2.60005757393611,4.01195822787424,3.67883693456837
3.30205320082573,3.01151067727503,4.02812439921562
2.60005757393611,4.01195822787424,3.67883693456837
3.57066049551499,4.34555508691671,4.02812439921562
-1,-1,-1
2.60005757393611,4.01195822787424,3.67883693456837
3.57066049551499,4.34555508691671,4.02812439921562
3.30205320082573,3.01151067727503,4.02812439921562
2.60005757393611,4.01195822787424,3.67883693456837
3.57066049551499,4.34555508691671,4.02812439921562
-1,-1,-1
2.60005757393611,4.01195822787424,3.67883693456837
3.57066049551499,4.34555508691671,4.02812439921562
3.30205320082573,3.01151067727503,4.02812439921562
2.60005757393611,4.01195822787424,3.67883693456837
3.57066049551499,4.34555508691671,4.02812439921562
3.30205320082573,3.01151067727503,4.02812439921562
2.60005757393611,4.01195822787424,3.67883693456837
3.57066049551499,4.34555508691671,4.02812439921562
-1,-1,-1
2.60005757393611,4.01195822787424,3.67883693456837
3.57066049551499,4.34555508691671,4.02812439921562
3.30205320082573,3.01151067727503,4.02812439921562
2.60005757393611,4.01195822787424,3.67883693456837
3.57066049551499,4.34555508691671,4.02812439921562
-1,-1,-1
2.60005757393611,4.01195822787424,3.67883693456837
-1,-1,-1
4.04254983901292,3.98423404497958,2.14885180356585
3.36211874562928,3.54487010104563,3.48847128138292
4.99837539786297,3.98423404497958,2.14885180356585
8.63705624008463,5.71496020328991,11.7452784017289
11.9571805925058,4.36924534206883,6.78968090327747
4.04254983901292,3.98423404497958,2.14885180356585
3.36211874562928,3.54487010104563,3.48847128138292
4.99837539786297,3.98423404497958,3.48847128138292
12.2416616597116,3.99935375183787,10.6526983948345
0.457225890391756,8.13407264416898,0
4.24073782544317,2.19293927972433,3.7433045496146
4.24073782544317,2.19293927972433,3.7433045496146
5.05794483520122,2.43092021226911,4.9764389055527
3.25300408270446,2.8976423807945,4.16043842170941
2.94499910938373,4.10827547875248,4.87907287620138
3.35170896146412,4.02800885409471,2.95848321974519
1.4933011456712,0.157534502015622,6.4322872364206
1.4933011456712,0.157534502015622,6.4322872364206
4.575245287714,4.21792930460188,5.52999893509535
2.88122649247741,3.21012355854441,4.43604486270731
4.575245287714,4.21792930460188,5.52999893509535
4.575245287714,4.21792930460188,5.52999893509535
2.88122649247741,3.21012355854441,4.20854803358506
3.55662373913798,1.9522148129896,1.65926286969595
2.74312910518294,3.05095928642966,4.43604486270731
4.43656139522717,2.07245630820096,3.60820181385575
3.44869397374146,4.94907891594156,5.79011995614649
3.55662373913798,1.9522148129896,1.65926286969595
4.43656139522717,3.21012355854441,4.43604486270731
3.44869397374146,4.94907891594156,5.79011995614649
4.575245287714,4.21792930460188,5.52999893509535
4.43656139522717,3.21012355854441,4.20854803358506
3.44869397374146,4.94907891594156,5.79011995614649
4.575245287714,4.21792930460188,5.52999893509535
3.44869397374146,4.94907891594156,5.79011995614649
3.55662373913798,1.9522148129896,1.65926286969595
4.575245287714,4.21792930460188,5.52999893509535
3.44869397374146,4.94907891594156,5.79011995614649
4.575245287714,4.21792930460188,5.52999893509535
4.43656139522717,3.21012355854441,4.20854803358506
3.44869397374146,4.94907891594156,5.79011995614649
4.575245287714,4.21792930460188,5.52999893509535
3.44869397374146,4.94907891594156,5.79011995614649
4.575245287714,4.21792930460188,5.52999893509535
4.43656139522717,3.21012355854441,4.20854803358506
3.44869397374146,4.94907891594156,5.79011995614649
5.03016672115394,3.0795345841173,5.22756330573417
2.97408570988075,3.69053965016353,3.69854800395538
2.97408570988075,3.69053965016353,3.69854800395538
2.97408570988075,3.69053965016353,3.69854800395538
0.0916062046029251,0,5.30514928297479
0.0916062046029251,0,5.30514928297479
-1,-1,-1
2.42630863517205,0.127100416771434,1.45036966873863
4.86728207164665,2.44961234866685,2.71374967845196
3.30378265453306,2.62137958968916,2.40972418726195
3.30378265453306,2.62137958968916,2.40972418726195
3.30378265453306,2.62137958968916,2.40972418726195
2.99019256577608,3.39232341089239,3.96632490544347
4.4466926722448,3.79851045697347,1.78431906147016
-1,-1,-1
-1,-1,-1
4.27726969647447,2.19253519173441,5.83058047690605
4.83051909323997,7.88291466614463,4.44810330291142
2.99019256577608,3.39232341089239,3.96632490544347
0.199998584707714,14.1884919163154,0.160957300838011
0.00626239435213659,20.2009203030059,0.0960795668646138
0.00626239435213659,20.2009203030059,0.0960795668646138
0,6.9308432852932,0.00251329144729483
0.0259779783167436,21.7262767638443,0.216268573232934
3.59153763194951,2.19496580727091,3.80049714482354
0.0259779783167436,21.7262767638443,0.216268573232934
3.59153763194951,2.19496580727091,3.80049714482354
1.71676857712811,6.17210634620974,0.715926051889055
1.71676857712811,6.17210634620974,0.715926051889055
-1,-1,-1
0.0505866867001398,17.6404568189982,0.179476544896921
0.0505866867001398,17.6404568189982,0.179476544896921
2.38923451408722,4.602772605387,3.14762570223098
2.38923451408722,4.602772605387,3.14762570223098
2.38923451408722,4.602772605387,3.14762570223098
2.38923451408722,4.602772605387,3.14762570223098
2.38923451408722,4.602772605387,3.14762570223098
2.38923451408722,4.602772605387,3.14762570223098
2.38923451408722,4.602772605387,3.14762570223098
2.53582522609469,0.918254565860452,0.484151144587843
0.637860442888706,8.47471464444728,1.4164332623537
3.78370290084894,8.47471464444728,3.64904402521909
0.517000378193456,1.72627563454222,0.472994965491547
0.787354585521181,0,1.2351360623545
3.78370290084894,2.92223344685138,3.64904402521909
3.78370290084894,2.92223344685138,3.64904402521909
3.78370290084894,2.92223344685138,3.64904402521909
1.66996923203455,1.46998175727809,2.39059289439054
2.64066337816388,2.64222685226625,2.18394872848388
0.13707846857363,0,0.131017847716119
0.146401506769231,0,1.12351825701442
0.408716985335164,0.186158545913562,0.198051821548655
0.313746235953324,8.47471464444728,0.216268573232934
0.313746235953324,2.16942322247058,0.208422004154791
0.146401506769231,0,1.12351825701442
5.2370613617881,2.20093762446895,3.80049714482354
3.68317126195756,0.457585844422082,3.15542190250901
4.16370341009719,2.20093762446895,3.80049714482354
4.16370341009719,2.20093762446895,3.82126334478611
-1,-1,-1
0.188800037613758,0.0623484546474595,0.0312090812947859
0.23990123760126,0.43193147375609,0
0.23990123760126,0.43193147375609,0
0.465221646523099,0.137967724990214,0.257806115991614
0.465221646523099,0.137967724990214,0.257806115991614
-1,-1,-1
-1,-1,-1
6.17310410609867,1.62127669267358,0.827252677887119
2.66274671198741,1.2486042951295,5.5147874448417
-1,-1,-1
2.66434515668611,3.95275384102419,3.68958943810537
1.45731250435117,1.36254089012301,6.04235688823114
-1,-1,-1
-1,-1,-1
3.54937715309278,5.43840872867493,4.31291333823091
2.17885155232816,5.43840872867493,1.98198540836449
2.17885155232816,5.43840872867493,1.98198540836449
2.17885155232816,5.43840872867493,1.98198540836449
0.0360605845085926,0.199380074699012,0.154692837626954
5.7068169957281,3.13989240336956,4.57521418167031
6.09148404905011,2.59101052441362,1.12815740584078
5.9360145512219,4.18927433859473,6.04611907220424
2.91204970268464,3.7517030339052,1.80837572924207
5.9360145512219,4.18927433859473,4.00139844102161
2.91204970268464,3.7517030339052,1.80837572924207
3.49262984277784,3.99105634838669,2.84825446991509
3.71299889489542,3.24804145155741,2.63791191113517
2.81846149351104,4.19888787951675,3.27982123994593
1.4260046201788,6.50091847895014,0
8.4155606931597,4.90660793816692,6.78968090327747
-1,-1,-1
6.67917946763967,0.385181839540169,0.701762477259227
6.67917946763967,2.22391945384621,3.4460890586365
5.00208368500904,2.53888704509366,2.40901583462217
4.52541387504515,3.38236392074202,2.22642740763178
4.52541387504515,3.38236392074202,2.22642740763178
4.88212179770717,5.74746791652342,4.69114950811528
10.8850246486046,3.39764705067011,5.58345821154712
6.03855464887739,0.592089477336493,2.12133122302198
9.15848634118855,8.51074152824075,9.97308675865721
9.15848634118855,8.51074152824075,9.97308675865721
2.96863154052256,4.20298049265142,5.43287790461777
9.36759722965255,8.97866106269692,6.90251624919583
4.95309968490082,1.71032110729645,3.20728457848745
10.144672853857,11.3038209972639,11.954647354266
3.82081534165308,3.14454613739781,3.40850911956887
3.61861410001008,4.07647565572381,2.58819696466594
2.87887731208889,3.75102170622698,3.71933975537272
5.60543210952201,7.29538301823944,6.41758533374562
6.75213185816075,4.63746537572944,3.65956101300926
3.90169701062401,3.9592506506284,2.38213490992272
3.14201582492533,2.21724737022138,4.71429869002229
3.96437036718654,2.62289991670649,4.95949238896846
3.96437036718654,2.62289991670649,4.95949238896846
-1,-1,-1
6.17310410609867,1.62127669267358,0.827252677887119
-1,-1,-1
1.7138674614858,5.47872738481482,2.34920091844559
2.01711890649429,5.2028501097773,3.40443831500575
0.374792809060521,5.23581293633789,0.0218807464805295
0.1991869354822,6.69478591764732,0.673945563785362
4.83569286824046,5.61208474049066,1.46282778895354
4.17640345200348,2.90891572118248,3.2232311978001
4.17640345200348,2.90891572118248,3.2232311978001
3.99347822396459,4.24317950153632,6.9045791962471
-1,-1,-1
-1,-1,-1
-1,-1,-1
4.08806590648084,5.19811335656775,3.55367846969538
-1,-1,-1
-1,-1,-1
3.58572754871072,4.22856279956968,3.78882790405361
-1,-1,-1
4.08806590648084,5.19811335656775,3.55367846969538
3.95333351932441,3.20915553860014,5.51607113901232
-1,-1,-1
-1,-1,-1
3.79476856581498,5.19108748925651,4.63584521913334
-1,-1,-1
4.1953490722074,5.0452738766235,5.91401158659886
2.93171925543985,3.94589768574851,3.46824984436945
3.95333351932441,3.54334439190963,5.51607113901232
3.84033223267915,1.39523932035674,4.62632198435727
-1,-1,-1
4.08806590648084,5.19811335656775,4.10845775300951
-1,-1,-1
4.1953490722074,5.0452738766235,5.91401158659886
2.93171925543985,3.94589768574851,3.46824984436945
-1,-1,-1
3.95333351932441,4.39659404638785,5.51607113901232
3.84033223267915,1.39523932035674,4.62632198435727
3.58572754871072,4.22856279956968,3.78882790405361
-1,-1,-1
2.49995830315386,3.46759401352646,1.91438180630083
3.95333351932441,4.39659404638785,5.51607113901232
3.84033223267915,1.39523932035674,4.62632198435727
-1,-1,-1
3.58572754871072,4.22856279956968,3.78882790405361
-1,-1,-1
4.08806590648084,5.19811335656775,3.55367846969538
-1,-1,-1
4.1953490722074,5.0452738766235,5.91401158659886
2.93171925543985,3.94589768574851,3.46824984436945
-1,-1,-1
14.2294612418022,4.31720818436404,9.55287344466297
14.2294612418022,5.00564683443659,9.55287344466297
3.8260521600277,4.28516336312645,4.22977174847753
3.42834047154723,4.0267826271084,2.87578144566392
3.23165057071738,3.8165020078706,3.32921663503665
4.4737733451809,5.70071585756934,4.44793220182303
3.23165057071738,3.8165020078706,3.32921663503665
4.4737733451809,5.70071585756934,4.44793220182303
5.05794483520122,2.43092021226911,4.9764389055527
3.02237115842436,0.368186555947219,5.01556531578512
3.171568871539,4.70582256909207,4.09465957766024
3.171568871539,3.46117126103313,3.74786762360874
6.29686290526289,7.45014072924074,6.53484501161404
-1,-1,-1
-1,-1,-1
3.97846464500678,4.89612955447707,3.18364233862874
4.0069227641189,6.03162714877057,4.40299471095395
-1,-1,-1
8.5486945948461,6.04291890180753,5.8726766360465
4.77298491208827,8.10416139337538,2.50898978136662
3.15432477419556,3.85136461242866,3.36576533601942
3.22666418017764,5.49297477127939,2.05165757531669
6.53350045842856,7.27336594354726,4.23340960304184
-1,-1,-1
3.78871055128828,19.383500201937,4.33566863557645
5.43938864944577,19.383500201937,6.9186321070989
6.75213185816075,4.63746537572944,3.65956101300926
4.59568199738191,5.32932997619725,4.56764831575405
2.85319645241378,4.21981312521466,1.5655331370728
3.04548371401757,4.24912539078977,2.99965369005763
3.53863534309758,3.06606401133599,3.76714757591078
12.4109095879514,9.32820555347038,7.25125452658771
0.364290454485339,2.12312808472772,2.66013364582727
3.26937429137147,3.03225010652484,4.03932279387606
3.25300408270446,9.03946623175292,4.16043842170941
-1,-1,-1
3.5074160379145,3.95894561475457,3.72011576588596
0.422395876972924,0,0
5.15135132652441,1.93801730513785,2.72535734313132
9.36582631506932,7.03272858836599,4.81036300951226
4.88889993164037,2.96789903084506,2.1295873248522
2.85868201467046,5.02137916218255,3.88534267357343
5.04847150967598,2.71105980069968,2.97144548073697
0.895769981107297,6.20262815969063,1.4870408609509
3.04033542431765,4.55324984025903,2.5855832918174
3.56712484370405,3.43383634115604,5.21500306289683
3.63623030944332,4.02056967684693,2.64109928160831
2.94499910938373,4.10827547875248,4.87907287620138
3.35170896146412,4.02800885409471,2.95848321974519
5.83691042454699,4.60912102914359,3.0451095382563
5.83691042454699,2.41266406887143,1.36678660706827
5.83691042454699,2.41266406887143,1.36678660706827
5.83691042454699,2.41266406887143,1.36678660706827
2.06566538012716,5.51862653812763,2.38364368025713
2.06566538012716,5.51862653812763,2.38364368025713
2.83429221011113,4.10218693904171,3.37946133950786
13.7508968635552,13.0568852852634,16.2648471908646
11.9571805925058,4.36924534206883,6.78968090327747
5.05794483520122,2.43092021226911,4.9764389055527
5.05794483520122,2.43092021226911,4.9764389055527
5.05794483520122,2.43092021226911,4.9764389055527
5.05794483520122,2.43092021226911,4.9764389055527
5.05794483520122,2.43092021226911,4.9764389055527
5.05794483520122,2.43092021226911,4.9764389055527
5.05794483520122,2.43092021226911,4.9764389055527
-1,-1,-1
2.81846149351104,4.19888787951675,3.27982123994593
7.24263075747475,4.02538282275272,4.09461165572326
4.17961883667406,11.7172696489466,0.563622885500725
7.24263075747475,4.02538282275272,4.09461165572326
7.24263075747475,4.02538282275272,4.09461165572326
1.4260046201788,6.50091847895014,0
8.97612995146489,12.0138448179809,12.8021918218359
7.52569872516186,9.97727238620332,3.94383926216037
13.8511901205017,9.39326046461207,5.97097849184934
2.95718643918069,3.29670357936199,4.07660214302108
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
9.06353480244963,15.8186380836953,9.84806644638335
-1,-1,-1
2.38871346902052,4.35446563380926,3.46204914043007
1.01173974207421,6.2049118244663,1.37570483662216
1.01173974207421,6.2049118244663,1.37570483662216
7.31598535013698,0.870138809705741,1.99813446550528
4.76433183841716,5.03208906749271,5.58696347821284
7.31598535013698,0.870138809705741,1.99813446550528
3.29001545604802,5.03208906749271,5.58696347821284
7.31598535013698,0.870138809705741,1.99813446550528
3.29001545604802,5.03208906749271,5.58696347821284
7.31598535013698,0.870138809705741,1.99813446550528
-1,-1,-1
3.43230261977137,4.59014203730303,2.05717206742797
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
2.44347036969566,4.53174827902562,4.06006677260457
2.44347036969566,4.53174827902562,4.06006677260457
2.44347036969566,4.53174827902562,4.06006677260457
2.44347036969566,4.53174827902562,4.06006677260457
3.76677792571738,2.93923218283557,3.65167694924732
2.92194984640033,4.12423170232126,3.27352197714511
3.13561030488995,2.77095641604847,4.35071558172004
-1,-1,-1
2.94499910938373,4.10827547875248,4.87907287620138
3.35170896146412,4.02800885409471,2.95848321974519
3.43532024713061,6.20724276269296,4.44387775347792
4.37202896089269,3.66365323680202,2.09945295561127
3.43532024713061,6.20724276269296,4.44387775347792
3.43532024713061,3.67672674822632,3.27703703928467
3.07993848801525,1.85164379157759,5.51085762779757
2.55531112150792,5.20415275036788,2.0318939715711
2.55531112150792,5.20415275036788,2.0318939715711
2.55531112150792,5.20415275036788,2.0318939715711
2.23335086004852,5.08043503965802,2.5776831318023
4.58508401459166,6.09377544392458,5.27926091478916
4.58508401459166,6.09377544392458,5.27926091478916
4.58508401459166,6.09377544392458,5.27926091478916
-1,-1,-1
-1,-1,-1
0.880856559851532,2.41494760464853,2.04716405173745
3.25617614942524,3.31179976407743,0.491769712618414
1.6550537123552,3.04983082552089,5.58463685756194
-1,-1,-1
-1,-1,-1
-1,-1,-1
4.93343439755732,3.26829847236591,4.77360350512136
4.93343439755732,3.26829847236591,4.77360350512136
4.93343439755732,3.26829847236591,4.77360350512136
-1,-1,-1
-1,-1,-1
